Num,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,AVERAGE,AVERAGE_EN,AVERAGE_CH,BINARY_EN,BINARY_CH
647,204605,"Can you respond to the comments I left on the S&M PR page please. If you are satisfied with the changes, can you tell me if it is qualifiable for FAN and if not for FAN, then for A class status?",6,,,-1,,-1,,,,,,,,-11,,,,0,,,,,12,,,,,,-2,,1,,,,,,,,1,,,,,1,,,,,-3,-1,-9,1,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,-1,-1,-0.076923077,0,-0.142857143,1,-1
648,376038,Could possibly be. Have you tagged any of the non-free images for review?,-6,,,2,,0,,,,,,,,0,,,,0,,,,,0,,,,,,3,,0,,,,,,,,2,,,,,1,,,,,-3,0,1,-1,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,1,1,0.692307692,0.666666667,0.714285714,1,1
649,57748,How are recognizing and not recognising defined in this context? The country has explicitly and officially stated that they do or do not recognise the State of Palestine?,2,,,-2,,-1,,,,,,,,0,,,,-3,,,,,-6,,,,,,0,,0,,,,,,,,2,,,,,0,,,,,0,0,0,1,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,1,0.384615385,-0.333333333,1,-1,1
650,620012,"Read beyond the obvious. What is that essay saying when you remove all referances to users under blocks, bans or other sanctions?",-10,,,-9,,0,,,,,,,,-8,,,,-1,,,,,-10,,,,,,1,,-1,,,,,,,,0,,,,,-1,,,,,0,-1,0,-1,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,-1,1,-0.230769231,-0.666666667,0.142857143,-1,1
651,621746,"From my sources it seems that the Duke of York didn't have any radar when completed, but during her numerous refits different radar sets were added. So shall I list all the radar added from her refits?",,,,5,,0,,,,,5,,,,,,2,,,,4,,,4,,,,2,,,,,,,,10,,,,2,,0,,,,,4,1,,,7,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,1,1,1,1,1
652,291777,"All right, I'll bite. Is honorary membership in the Justice League not criteria enough for being listed in that category?",,,,0,,-4,,,,,-5,,,,,,-1,,,,-2,,,-5,,,,2,,,,-1,,,,10,,,,0,,0,,,,,-4,-2,,,-5,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.285714286,-0.666666667,0,-1,1
653,493501,Moved. would you like me to nominate you for adminship?,,,,-6,,6,,,,,-3,,,,,,0,,,,3,,,1,,,,3,,,,2,,,,10,,,,2,,0,,,,,3,3,,,5,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,0.714285714,0.333333333,1,1,1
654,66549,"re: <url> edit. Then let me ask you, what exactly was offensive about them?",,,,-11,,-1,,,,,-5,,,,,,-2,,,,-2,,,-2,,,,-10,,,,-6,,,,-5,,,,1,,-3,,,,,-3,-2,,,-12,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.857142857,-1,-0.75,-1,-1
655,482914,I see you deleted this page a while back as an attack page. Any chance that the information originally had anything to do with the John Lamb mentioned in <url>?,,,,-1,,1,,,,,4,,,,,,2,,,,1,,,2,,,,-4,,,,1,,,,10,,,,1,,0,,,,,-3,1,,,6,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,-1,1,blank,blank,1,0.571428571,0.666666667,0.5,1,1
656,542059,You've completely lost me. What are you asking about?,,,,-1,,-7,,,,,-1,,,,,,-2,,,,-2,,,-1,,,,-9,,,,-2,,,,0,,,,-2,,-3,,,,,-3,-3,,,-12,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.857142857,-1,-0.75,-1,-1
657,620507,Personal attacks and refusing to answer questions. What are you hiding?,,,,-9,,-10,,,,,-7,,,,,,-7,,,,-6,,,-8,,,,-7,,,,-7,,,,-8,,,,-4,,-6,,,,,-3,0,,,-12,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,1,blank,blank,-1,-0.857142857,-1,-0.75,-1,-1
658,226224,"The block seems to no longer be necessary or productive. If I were to bring a motion to get them unblocked, would you support it?",,,,-1,,1,,,,,1,,,,,,3,,,,1,,,2,,,,5,,,,-1,,,,10,,,,2,,0,,,,,1,1,,,8,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,0.714285714,0.666666667,0.75,1,1
659,541234,What's up with all those tweaky changes? Just salting redirects?,,,,-5,,-1,,,,,-1,,,,,,0,,,,-2,,,-1,,,,-6,,,,-1,,,,-3,,,,0,,-4,,,,,-3,-2,,,-8,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.714285714,-0.666666667,-0.75,-1,-1
660,526013,Thanks for continuing to look over the article. Do you know or do you know anyone that knows anything about the <url> or the <url>?,,,,9,,-4,,,,,5,,,,,,8,,,,2,,,5,,,,4,,,,2,,,,9,,,,1,,4,,,,,6,1,,,-3,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,-1,0.714285714,0.666666667,0.75,1,1
661,418733,Could you please clarify who the new users were exactly that you considered to be part of your 'sock farm'? Or did you not even bother to research before making such claims?,,,,,,-5,,,,,,-8,,,0,,,,,,,-9,,,,,,-6,,,,,-2,,,,,,,0,,,,-4,,-7,,,,,-12,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,-0.6,-0.5,-0.666666667,-1,-1
662,431827,"The Romance language article is about 199,000 bytes now, while it had around 94,000 bytes before he started adding and changing stuff. Isn't it necessary to discuss first such radical changes?",,,,,,0,,,,,,1,,,0,,,,,,-3,-3,,,,,,-4,,,,,-1,,,,,,,0,,,,4,,-5,,,,,-10,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,-1,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,-0.090909091,0.2,-0.333333333,1,-1
663,75787,"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?",,,,,,3,,,,,,-1,,,0,,,,,,0,-2,,,,,,-8,,,,,-1,,,,,,,-2,,,,1,,-2,,,,,-4,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,-0.272727273,0.2,-0.666666667,1,-1
664,626932,"Crimson, there is a discussion at <url> where we have implemented a new template for bot operators when their bot is blocked stating that it is in ''no way'' an indication or accusation of wrong doing on the operator's behalf. I'm sorry you have interpreted that way - would you be willing to re-consider your retirement?",,,,,,0,,,,,,-3,,,0,,,,,,2,12,,,,,,8,,,,,3,,,,,,,1,,,,1,,6,,,,,9,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,0.818181818,0.6,1,1,1
665,43100,I guess there's a connection to <url> too. Do you think that's cu worthy?,,,,,,0,,,,,,1,,,0,,,,,,-2,0,,,,,,2,,,,,1,,,,,,,1,,,,3,,4,,,,,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,-1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,-1,0.636363636,0.6,0.666666667,1,1
666,607907,"I found <url> on your <url> as a bluelink, but in fact it is a redirect to <url>. Is there any chance to do some qeue-jumping on this article, or would it be easier to translate from <url>?",,,,,,0,,,,,,2,,,0,,,,,,1,0,,,,,,0,,,,,2,,,,,,,1,,,,7,,4,,,,,8,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,1,1,1,1
667,377951,"Looks like you've been a bit inactive lately, but on the off-chance you check in soon, take a look at <url> and <url>. You're probably the most familiar with CoM's style and brand of hostility, do you think Freakshownerd here is his sock?",,,,,,2,,,,,,,,,0,,,,,,-1,3,,,,,,1,,,,,3,,,,,,,1,,,,12,,-4,,,,,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,0.4,0.5,0.333333333,1,1
668,368034,"I began to make an article for <url> but found that one already existed but was deleted. After reading the deletion log and seeing that it was speedy deleted for a7, I think I can write an article that establishes notability, but am I required to get administration approval before recreating a deleted article or can I just create it on my own?",,,,,,1,,,,,,0,,,0,,,,,,1,-1,,,,,,0,,,,,2,,,,,,,0,,,,0,,-4,,,,,-3,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,0.454545455,0.6,0.333333333,1,1
669,239674,I have reverted your relocation of the images of this fragment - as I think it better if the images and transcripts can be seen side-by-side. Do you agree?,,,,,,1,,,,,,2,,,0,,,,,,2,-3,,,,,,0,,,,,-1,,,,,,,1,,,,1,,-2,,,,,-6,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,0.272727273,0.6,0,1,1
670,629394,In the Catalan Wikipedia we have more than 60 wrong pages that we want to delete but nobody can do it. Where I have to request the permition?,,,,,,0,,,,,,-1,,,0,,,,,,-1,-3,,,,,,-1,,,,,-1,,,,,,,0,,,,2,,-6,,,,,-3,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,-1,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,-1,-0.272727273,-0.2,-0.333333333,-1,-1
671,404271,"I've wikified this and added some categories. Any idea of his dates, and is he still alive?",,0,,,,,0,,,,0,,,,,,2,,,4,,0,,,0,0,,,,0,,,,4,0,,,,,0,,-3,,,,,,,,,0,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,1,0.857142857,1,0.75,1,1
672,339733,"<name> this guy's ( <url>) talk page as well as the history of vandalism to the <url> page seems to indicate that he's the main perpetrator. Is there some way to ban one particular user from editing a page, based on repeat incidents of vandalism to that page?",,3,,,,,1,,,,1,,,,,,0,,,8,,5,,,0,0,,,,0,,,,5,3,,,,,0,,0,,,,,,,,,3,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,1,1,1,1,1
673,553444,"<name> not got a picture of one yet, but I notice in you wrote that it is rare. Where did you get that information as I wonder how rare it is?",,-2,,,,,0,,,,2,,,,,,-2,,,5,,-1,,,,-2,,,,-5,,,,9,1,,,,,0,,0,,,,,,,,,-3,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,-1,0.076923077,0,0.142857143,1,1
674,137324,"I'm not sure how I caught this, but <url> made the same edits to <url> that blocked <url> made several years ago to <url> (which I have redir'ed because it is almost the same as the plastic pipework article). Can the former be blocked for quacking despite a lack of recent activity?",,-1,,,,,1,,,,0,,,,,,1,,,0,,-2,,,0,4,,,,0,,,,,3,,,,,0,,0,,,,,,,,,0,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,-1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,0.692307692,0.333333333,1,1,1
675,11599,I notice that you added a period to the middle of a sentence in the article about <url>. Why?,,2,,,,,-1,,,,-3,,,,,,2,,,4,,-8,,,-2,-3,,,,-2,,,,0,-4,,,,,-2,,0,,,,,,,,,-3,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,-1,blank,blank,-1,-1,blank,blank,blank,-1,blank,blank,blank,1,-1,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,-1,-0.285714286,0,-0.5,1,-1
676,184287,"I wondered, simply because I see you occasionally and had never seen him before, so at first I thought he was you. I wonder if there's a User:Nyttned running around?",,3,,,,,-1,,,,4,,,,,,2,,,5,,1,,,0,0,,,,-8,,,,10,-2,,,,,1,,0,,,,,,,,,2,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,1,blank,blank,blank,-1,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,0.571428571,0.666666667,0.5,1,1
677,566137,"Maybe I'm on crack, but in your edit summaries you're saying ""MT"" and ""Not MT"". What is MT an abbreviation for?",,-1,,,,,-1,,,,-6,,,,,,,,,-4,,-12,,,7,-1,,,,-7,,,,6,-9,,,,,0,,-1,,,,,,,,,1,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,1,-1,blank,blank,blank,-1,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,1,-0.384615385,-1,0,-1,1
678,82322,You support Scotland leaving the United Kingdom despite the fact most Scots do not? I am curious as to why?,,0,,,,,-3,,,,-3,,,,,,-3,,,5,,-6,,,-1,-1,,,,-2,,,,5,-2,,,,,1,,0,,,,,,,,,4,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,-1,blank,blank,-1,-1,blank,blank,blank,-1,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,-0.142857143,-0.333333333,0,-1,1
679,511005,"<person>, whom you blocked for 3RR, is contesting their block with what appear to be defensible arguments. Would you like to comment?",,2,,,,,0,,,,0,,,,,,1,,,6,,-4,,,0,0,,,,-3,,,,5,1,,,,,2,,0,,,,,,,,,4,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,1,blank,-1,blank,blank,1,1,blank,blank,blank,-1,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,0.714285714,0.666666667,0.75,1,1
680,630171,"Tell me, after your uni starts again, will you not be as present again? And when does it get over?",,1,,,,,-2,,,,-1,,,,,,-3,,,7,,-6,,,,-6,,,,-8,,,,0,-1,,,,,-1,,-3,,,,,,,,,-9,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,-1,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,-1,-0.538461538,-0.333333333,-0.714285714,-1,-1
681,45337,"Oh, lookee <url>: who put all the 'breakups' back with a blind revert???",,,,,,-5,,,,,,,-1,,,-10,,,-9,,,,,-4,-4,,,,-3,,-3,,,,,4,-1,,,,,0,,,,,0,,,,-10,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,-1,-0.538461538,-1,-0.25,-1,-1
682,98690,<url>. Are you planning to merge the info into <url> or just redirect to the article as is?,,,-1,,,0,,,,,,,0,,,-3,,,0,,,-2,,-1,0,,,,1,,-1,,,,,12,-2,,,,,0,,,,,0,0,,,-3,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,1,blank,blank,-1,blank,-1,1,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,-1,0.125,-0.142857143,0.333333333,-1,1
683,429591,"Can you check if there was ever an article for ""Kenneth Eng""? It seems to have been deleted, if so could you supply me with an archive of the article?",,,2,,,3,,,,,,,-1,,,8,,,1,,,-3,,1,5,,,,3,,2,,,,,10,2,,,,,0,,,,,4,0,,,-9,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,blank,-1,blank,1,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,-1,0.625,0.428571429,0.777777778,1,1
684,197104,I've started an article called <url>. Would you be able to do a good intro paragraph?,,,-2,,,2,,,,,,,0,,,0,,,2,,,0,,3,0,,,,3,,2,,,,,12,4,,,,,0,,,,,4,4,,,-3,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,1,blank,blank,-1,0.75,0.714285714,0.777777778,1,1
685,25445,"I also have problems with a lot of the other recategorisation you have done to these articles, but I won't revert any more until I hear from you. Taking <url> as an example: why have you removed it from <url> when it clearly is a linear filter; why remove it from <url> when it forms part of image parameter theory; why does an article which discusses electronic designs not belong in <url>; why remove it from <url> when, obviously, it is a term?",,,-4,,,-8,,,,,,,-2,,,-11,,,0,,,-10,,-9,-6,,,,-5,,-3,,,,,12,-4,,,,,-3,,,,,-3,-3,,,-12,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,1,blank,blank,-1,blank,-1,-1,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.75,-0.714285714,-0.777777778,-1,-1
686,554641,"Can I ask why you deleted this Article for Deletion as ""A3: Article has no meaningful, substantive content""? It obviously did have meaningful content; was there any reason it couldn't simply be closed like any other Article for Deletion?",,,-4,,,-3,,,,,,,-1,,,-8,,,2,,,-8,,-7,-1,,,,-2,,-2,,,,,10,0,,,,,-3,,,,,-3,-1,,,-12,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,1,blank,blank,-1,blank,-1,-1,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,-0.625,-0.714285714,-0.555555556,-1,-1
687,626819,"When you say ""thrown off"" articles which tend to be in math, the sciences, IT, etc., do you mean making them inaccurate? Or do you mean they were helpful in creating them?",,,-1,,,-4,,,,,,,0,,,-1,,,5,,,1,,2,0,,,,0,,0,,,,,8,1,,,,,0,,,,,-3,0,,,-8,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,1,blank,blank,1,blank,1,1,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,1,blank,blank,-1,0.375,0.142857143,0.555555556,1,1
