Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_10.1,EN_20.1,EN_30.1,EN_40,EN_50,EN_60,EN_70,EN_80,EN_90,EN_100,EN_110,EN_120,EN_130,EN_140,EN_150,EN_160,EN_170,EN_180,EN_190,EN_200,EN_210,EN_220,EN_230,EN_240,EN_250,EN_260,EN_270,EN_280,EN_290,EN_300,EN_310,EN_320,EN_330,EN_340,EN_350,CH_10.1,CH_20.1,CH_30,CH_40,CH_50,CH_60,CH_70,CH_80,CH_90,CH_100,CH_110,CH_120,CH_130,CH_140,CH_150,CH_160,CH_170,CH_180,CH_190,CH_200,CH_210,CH_220,CH_230,CH_240,CH_250,CH_260,CH_270,CH_280,CH_290,CH_300,CH_310,CH_320,CH_330,EN100,EN200,EN300,EN400,EN500,EN600,EN700,EN800,EN900,EN1000,EN1100,EN1200,EN1300,EN1400,EN1500,EN1600,EN1700,EN1800,EN1900,EN2000,EN2100,EN2200,EN2300,EN2400,CH100,CH200,CH300,CH400,CH500,CH600,CH700,CH800,CH900,CH1000,CH1100,CH1200,CH1300,CH1400,CH1500,CH1600,CH1700,CH1800,CH1900,CH2000,CH2100,CH2200,CH2300,CH2400,CH2500,CH2600,CH2700,EN_1_zscore,EN_2_zscore,EN_3_zscore,EN_4_zscore,EN_5_zscore,EN_6_zscore,EN_7_zscore,EN_8_zscore,EN_9_zscore,EN_10_zscore,EN_11_zscore,EN_12_zscore,EN_13_zscore,EN_14_zscore,EN_15_zscore,EN_16_zscore,EN_17_zscore,EN_18_zscore,EN_19_zscore,EN_20_zscore,EN_21_zscore,EN_22_zscore,EN_23_zscore,EN_24_zscore,EN_25_zscore,EN_26_zscore,EN_27_zscore,EN_28_zscore,EN_29_zscore,EN_30_zscore,EN_31_zscore,EN_10.1_zscore,EN_20.1_zscore,EN_30.1_zscore,EN_40_zscore,EN_50_zscore,EN_60_zscore,EN_70_zscore,EN_80_zscore,EN_90_zscore,EN_100_zscore,EN_110_zscore,EN_120_zscore,EN_130_zscore,EN_140_zscore,EN_150_zscore,EN_160_zscore,EN_170_zscore,EN_180_zscore,EN_190_zscore,EN_200_zscore,EN_210_zscore,EN_220_zscore,EN_230_zscore,EN_240_zscore,EN_250_zscore,EN_260_zscore,EN_270_zscore,EN_280_zscore,EN_290_zscore,EN_300_zscore,EN_310_zscore,EN_320_zscore,EN_330_zscore,EN_340_zscore,EN_350_zscore,EN100_zscore,EN200_zscore,EN300_zscore,EN400_zscore,EN500_zscore,EN600_zscore,EN700_zscore,EN800_zscore,EN900_zscore,EN1000_zscore,EN1100_zscore,EN1200_zscore,EN1300_zscore,EN1400_zscore,EN1500_zscore,EN1600_zscore,EN1700_zscore,EN1800_zscore,EN1900_zscore,EN2000_zscore,EN2100_zscore,EN2200_zscore,EN2300_zscore,EN2400_zscore,CH_1_zscore,CH_2_zscore,CH_3_zscore,CH_4_zscore,CH_5_zscore,CH_6_zscore,CH_7_zscore,CH_8_zscore,CH_9_zscore,CH_10_zscore,CH_11_zscore,CH_12_zscore,CH_13_zscore,CH_14_zscore,CH_15_zscore,CH_16_zscore,CH_17_zscore,CH_18_zscore,CH_19_zscore,CH_20_zscore,CH_21_zscore,CH_22_zscore,CH_23_zscore,CH_10.1_zscore,CH_20.1_zscore,CH_30_zscore,CH_40_zscore,CH_50_zscore,CH_60_zscore,CH_70_zscore,CH_80_zscore,CH_90_zscore,CH_100_zscore,CH_110_zscore,CH_120_zscore,CH_130_zscore,CH_140_zscore,CH_150_zscore,CH_160_zscore,CH_170_zscore,CH_180_zscore,CH_190_zscore,CH_200_zscore,CH_210_zscore,CH_220_zscore,CH_230_zscore,CH_240_zscore,CH_250_zscore,CH_260_zscore,CH_270_zscore,CH_280_zscore,CH_290_zscore,CH_300_zscore,CH_310_zscore,CH_320_zscore,CH_330_zscore,CH100_zscore,CH200_zscore,CH300_zscore,CH400_zscore,CH500_zscore,CH600_zscore,CH700_zscore,CH800_zscore,CH900_zscore,CH1000_zscore,CH1100_zscore,CH1200_zscore,CH1300_zscore,CH1400_zscore,CH1500_zscore,CH1600_zscore,CH1700_zscore,CH1800_zscore,CH1900_zscore,CH2000_zscore,CH2100_zscore,CH2200_zscore,CH2300_zscore,CH2400_zscore,CH2500_zscore,CH2600_zscore,CH2700_zscore,EN_1_binary,EN_2_binary,EN_3_binary,EN_4_binary,EN_5_binary,EN_6_binary,EN_7_binary,EN_8_binary,EN_9_binary,EN_10_binary,EN_11_binary,EN_12_binary,EN_13_binary,EN_14_binary,EN_15_binary,EN_16_binary,EN_17_binary,EN_18_binary,EN_19_binary,EN_20_binary,EN_21_binary,EN_22_binary,EN_23_binary,EN_24_binary,EN_25_binary,EN_26_binary,EN_27_binary,EN_28_binary,EN_29_binary,EN_30_binary,EN_31_binary,EN_10.1_binary,EN_20.1_binary,EN_30.1_binary,EN_40_binary,EN_50_binary,EN_60_binary,EN_70_binary,EN_80_binary,EN_90_binary,EN_100_binary,EN_110_binary,EN_120_binary,EN_130_binary,EN_140_binary,EN_150_binary,EN_160_binary,EN_170_binary,EN_180_binary,EN_190_binary,EN_200_binary,EN_210_binary,EN_220_binary,EN_230_binary,EN_240_binary,EN_250_binary,EN_260_binary,EN_270_binary,EN_280_binary,EN_290_binary,EN_300_binary,EN_310_binary,EN_320_binary,EN_330_binary,EN_340_binary,EN_350_binary,EN100_binary,EN200_binary,EN300_binary,EN400_binary,EN500_binary,EN600_binary,EN700_binary,EN800_binary,EN900_binary,EN1000_binary,EN1100_binary,EN1200_binary,EN1300_binary,EN1400_binary,EN1500_binary,EN1600_binary,EN1700_binary,EN1800_binary,EN1900_binary,EN2000_binary,EN2100_binary,EN2200_binary,EN2300_binary,EN2400_binary,CH_1_binary,CH_2_binary,CH_3_binary,CH_4_binary,CH_5_binary,CH_6_binary,CH_7_binary,CH_8_binary,CH_9_binary,CH_10_binary,CH_11_binary,CH_12_binary,CH_13_binary,CH_14_binary,CH_15_binary,CH_16_binary,CH_17_binary,CH_18_binary,CH_19_binary,CH_20_binary,CH_21_binary,CH_22_binary,CH_23_binary,CH_10.1_binary,CH_20.1_binary,CH_30_binary,CH_40_binary,CH_50_binary,CH_60_binary,CH_70_binary,CH_80_binary,CH_90_binary,CH_100_binary,CH_110_binary,CH_120_binary,CH_130_binary,CH_140_binary,CH_150_binary,CH_160_binary,CH_170_binary,CH_180_binary,CH_190_binary,CH_200_binary,CH_210_binary,CH_220_binary,CH_230_binary,CH_240_binary,CH_250_binary,CH_260_binary,CH_270_binary,CH_280_binary,CH_290_binary,CH_300_binary,CH_310_binary,CH_320_binary,CH_330_binary,CH100_binary,CH200_binary,CH300_binary,CH400_binary,CH500_binary,CH600_binary,CH700_binary,CH800_binary,CH900_binary,CH1000_binary,CH1100_binary,CH1200_binary,CH1300_binary,CH1400_binary,CH1500_binary,CH1600_binary,CH1700_binary,CH1800_binary,CH1900_binary,CH2000_binary,CH2100_binary,CH2200_binary,CH2300_binary,CH2400_binary,CH2500_binary,CH2600_binary,CH2700_binary,EN_orig_Mean,CH_orig_Mean,EN_orig_std,CH_orig_std,EN_z_Mean,CH_z_Mean,EN_z_std,CH_z_std,EN_binary_sum,CH_binary_sum,EN_binary_Mean,CH_binary_Mean,EN_binary_1,EN_binary_0,EN_binary_-1,EN_ratings,CH_binary_1,CH_binary_0,CH_binary_-1,CH_ratings
317,625066,Oosterman is hardly the world's foremost expert on Hyper-Calvinism. Can you cite any scholars or experts who support your thesis?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-2.0,,,-2.0,,,-10.0,,,,-4.0,,-1.0,,,-6.0,,,-4.0,,5.0,,,,9.0,,,-4.0,,,,,,-3.0,,5.0,,,-2.0,,,,1.0,,,,,,,1.0,3.0,,,0.0,,-3.0,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26136734859306315,,,-0.8377984644150089,,,-0.6376168643583638,,,-2.119810521889479,,,,-0.9630037352081221,,-0.6159702042118687,,,-1.640668325042647,,,-0.9256756418489313,,0.6717620417846495,,,,1.1585767563235567,,,-1.1646132268278264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8736660002334719,,0.54727121735035,,,-0.6339283788699619,,,,-0.08860390377581466,,,,,,,-0.06612699485033773,0.12469115085998507,,,-0.2314189318019275,,-0.5892806707896587,,,,0.6035874759133595,,,,-0.2414663959132952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-1.0,,,-1.0,,,-1.0,,,,-1.0,,-1.0,,,-1.0,,,-1.0,,1.0,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,1.0,,,-1.0,,,,1.0,,,,,,,1.0,1.0,,,0.0,,-1.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8181818181818181,0.4,5.134553180524705,2.590581230363393,-0.666925957662464,-0.1448941432110773,0.9371782248676508,0.4837264762221372,-7.0,2.0,-0.6363636363636364,0.2,2,0,9,11,5,2,3,10
318,123039,"When creating <url>, I also had to create <url>, <url> and <url>. I was wondering if you could populate them?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,8.0,,,,2.0,,10.0,,,5.0,,,1.0,,6.0,,,,5.0,,,3.0,,,,,,2.0,,7.0,,,10.0,,,,5.0,,,,,,,2.0,2.0,,,7.0,,8.0,,,,2.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549772698764719,,,0.48223412938476645,,,1.2124631565778214,,,0.9311718284413298,,,,0.27161643813562414,,1.4638524517361196,,,0.7893079082656003,,,0.24756441584331884,,0.8917344987922173,,,,0.5346407860888217,,,0.34345162185271016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450070363756637,,0.9887985045685984,,,1.5010945575128345,,,,0.8126243746296143,,,,,,,0.338900848607981,-0.15005206289930398,,,0.7868243681265535,,2.035046203172384,,,,0.6035874759133595,,,,3.101914470578484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7272727272727275,5.7,2.723633936156219,3.683295625749672,0.701619084898459,1.0468809103967143,0.3945769531741076,0.9438925857103485,11.0,10.0,1.0,1.0,11,0,0,11,10,0,0,10
319,194790,You recently attached a <nowiki><person></nowiki> tag to an article about an Azeri poet. May I ask why?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,,3.0,,,9.0,,,,-1.0,,9.0,,,7.0,,,0.0,,6.0,,,,1.0,,,2.0,,,,,,3.0,,8.0,,,10.0,,,,10.0,,,,,,,2.0,1.0,,,11.0,,4.0,,,,1.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6312927619084285,,,-0.17778216751512127,,,0.5186831487267519,,,1.1006708479041525,,,,-0.345693648536249,,1.274777664831757,,,1.2311217688671,,,0.012916404304868808,,0.8917344987922173,,,,-0.08929518414591317,,,0.12801378632691923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7148176365546589,,1.2095621481777226,,,1.5010945575128345,,,,1.9391597226364001,,,,,,,0.338900848607981,-0.424795276658593,,,1.3686776823714,,1.0807455217316415,,,,0.08196866956848092,,,,2.823299398370836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,-1.0,,1.0,,,1.0,,,0.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.909090909090909,6.1,3.6181361349331636,4.280446497997869,0.5614945346786283,1.0633430908873363,0.6917467219680288,0.9425130416899425,8.0,10.0,0.7272727272727273,1.0,9,1,1,11,10,0,0,10
320,333023,You may want to look at the nomination. What did you intend to do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,3.0,,,4.0,,,,-2.0,,4.0,,,3.0,,,-1.0,,-3.0,,,,-1.0,,,-3.0,,,,,,0.0,,8.0,,,9.0,,,,1.0,,,,,,,3.0,3.0,,,-5.0,,-2.0,,,,-4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549772698764719,,,-0.17778216751512127,,,0.5186831487267519,,,0.253175750590039,,,,-0.5514636774268734,,0.32940373030994413,,,0.34749404766410075,,,-0.2217316072335812,,-1.0880176142758933,,,,-0.40126316926328065,,,-0.9491753913020354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07942418183940654,,1.2095621481777226,,,1.3231759794809348,,,,-0.08860390377581466,,,,,,,0.7439286920662996,0.12469115085998507,,,-0.9587355746079853,,-0.350705500429473,,,,-2.526125362155912,,,,-0.2414663959132952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,-1.0,,1.0,,,1.0,,,-1.0,,-1.0,,,,-1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,-1.0,,-1.0,,,,-1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6363636363636364,1.3,2.73030134866931,4.620004810002307,-0.12644584099647546,-0.08437029481369446,0.5761403508175603,1.115923735279963,1.0,2.0,0.09090909090909091,0.2,6,0,5,11,5,2,3,10
321,98588,The notion that a hunter would kill dozens of birds with a single shot seems outlandish to me. Do you have a reference for this?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,,-5.0,,,-3.0,,,,,-4.0,,,,,-3.0,,,,4.0,,,,1.0,,,0.0,,,-7.0,,,-7.0,,,,0.0,3.0,,,-12.0,,,,,-2.0,,,,,0.0,,,,3.0,,,-3.0,,,-1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3428874117367728,,-1.4312033986847286,,,-0.6735134685693629,,,,,-0.8466138222917824,,,,,-0.9941197780205938,,,,0.4356180963962798,,,,-0.20812778624562187,,,-0.47100338855196416,,,-2.07403415473307,,,-1.3630231474020578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07942418183940654,0.17804818792722882,,,-2.3315453311650653,,,,,-0.7645251125798863,,,,,0.09655118554706807,,,,0.278181078743806,,,-0.42004077215593294,,,-0.3554054303118634,,,,-0.14854785680622912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,-1.0,,,-1.0,,,,,-1.0,,,,,-1.0,,,,1.0,,,,1.0,,,0.0,,,-1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,-1.0,,,,,-1.0,,,,,0.0,,,,1.0,,,-1.0,,,-1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,-1.3333333333333333,3.573047252229764,4.472135954999579,-0.8968908259839674,-0.3940786925155868,0.7134098081945227,0.7962764967182121,-5.0,-2.0,-0.5,-0.2222222222222222,2,1,7,10,2,3,4,9
322,569261,I have applied to become an admin but no one has voted? Why is this?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,,-4.0,,,,,-2.0,,,,,6.0,,,,-2.0,,,,-1.0,,,1.0,,,-4.0,,,-6.0,,,,-1.0,4.0,,,-10.0,,,,,-5.0,,,,,-5.0,,,,-6.0,,,-3.0,,,-2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549772698764719,,-0.037663247333808644,,,-0.8780466998220223,,,,,-0.47779195911516437,,,,,0.7075533041186693,,,,-0.8970633526579518,,,,-0.6480727002607576,,,-0.2924361698152305,,,-1.2009505052273195,,,-1.1836779964281028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3441714546374283,0.36223596854160345,,,-1.9790648303370595,,,,,-1.440446321383958,,,,,-1.5126352402374,,,,-1.867787242994126,,,-0.42004077215593294,,,-0.6703216343856665,,,,-0.14854785680622912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,-1.0,,,,,-1.0,,,,,1.0,,,,-1.0,,,,-1.0,,,1.0,,,-1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,,,-1.0,,,,,-1.0,,,,,-1.0,,,,-1.0,,,-1.0,,,-1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-3.111111111111111,3.4641016151377544,4.013864859597431,-0.43583766277769687,-0.8911977093773551,0.6714513477153975,0.8304876763401841,-3.0,-6.0,-0.3,-0.6666666666666666,3,1,6,10,1,1,7,9
323,619638,"Thank you for coming in, reading what is there, and saying what I mean in terms better than what I'm using. What is the next step - doing an official call for opinions?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,-9.0,,,4.0,,,,,3.0,,,,,-10.0,,,,6.0,,,,0.0,,,8.0,,,-10.0,,,0.0,,,,2.0,7.0,,,12.0,,,,,2.0,,,,,0.0,,,,8.0,,,0.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549772698764719,,-2.5460355197654643,,,0.7582191501992522,,,,,0.4442626988263809,,,,,-2.3176432863511316,,,,0.8798452460810237,,,,-0.42810024325318974,,,0.9575343613419052,,,-2.9471178042388213,,,-0.10760709058437298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450070363756637,0.9147993103847273,,,1.898220678771003,,,,,0.13670316582554257,,,,,0.09655118554706807,,,,1.470385701931546,,,0.027339931915474923,,,0.27442697783574266,,,,0.6467545150178898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-1.0,,,1.0,,,,,1.0,,,,,-1.0,,,,1.0,,,,0.0,,,1.0,,,-1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,0.0,,,,1.0,,,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,3.888888888888889,6.719788356455548,4.166666666666666,-0.47568697889796985,0.657250203442848,1.5361153770263145,0.6556728821175322,2.0,7.0,0.2,0.7777777777777778,5,2,3,10,7,2,0,9
324,391212,"The link to Sciencedude by Gary Robbins: Obituary of Joel Hedgpeth, which I believe you added, no longer includes the obituary. Can you up-date the link?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,2.0,,,8.0,,,,,2.0,,,,,9.0,,,,-1.0,,,,-2.0,,,4.0,,,1.0,,,0.0,,,,2.0,4.0,,,7.0,,,,,2.0,,,,,0.0,,,,2.0,,,0.0,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26136734859306315,,0.5197528132065593,,,1.5763520752098894,,,,,0.25985176723807185,,,,,1.274777664831757,,,,-0.6749497778155799,,,,-0.8680451572683254,,,0.24326548639497048,,,0.25418891061559834,,,-0.10760709058437298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450070363756637,0.36223596854160345,,,1.0170194267009889,,,,,0.13670316582554257,,,,,0.09655118554706807,,,,0.039740154106258016,,,0.027339931915474923,,,-0.04048922623806039,,,,0.6467545150178898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,-1.0,,,,-1.0,,,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,0.0,,,,1.0,,,0.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2222222222222223,3.7653389990514503,2.279132388529557,0.2216219343235505,0.3039917205748225,0.7723836800917024,0.35119002455265036,3.0,6.0,0.3,0.6666666666666666,6,1,3,10,6,3,0,9
325,157481,"Do you have any thoughts on renaming the page to reflect that the notability (and most of the content) is about the labor dispute/takeover, etc. than the company itself?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,0.0,,,,7.0,,,,1.0,,,3.0,,,5.0,,,0.0,,,,2.0,-4.0,,,,,,,,2.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8201527145506464,,,,,,,,,,0.4442626988263809,,,,,-0.42689541730750613,,,,1.1019588209233955,,,,-0.20812778624562187,,,0.0646982676582368,,,1.4183004432899327,,,-0.10760709058437298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450070363756637,-1.1112662763733936,,,,,,,,0.13670316582554257,,,,,0.09655118554706807,,,,-0.437141695168838,,,0.027339931915474923,,,-0.04048922623806039,,,,-0.14854785680622912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.0,,,,1.0,,,,1.0,,,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,1.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,0.0,2.434865792722759,1.8516401995451028,0.38834283138888637,-0.12834755094272482,0.6687675229404311,0.47044771720828954,6.0,1.0,0.75,0.125,6,2,0,8,2,5,1,8
326,621823,Since you already had the filmography listed I cut some films from the intro which you didn't tell much else about. Are you happy with my changes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,0.0,,,,,3.0,,,,,5.0,,,,9.0,,,,-2.0,,,1.0,,,5.0,,,0.0,,,,-3.0,-7.0,,,8.0,,,,,0.0,,,,,4.0,,,,6.0,,,3.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8201527145506464,,1.3558769040171113,,,-0.059913774811385045,,,,,0.4442626988263809,,,,,0.5184785172143067,,,,1.5461859706081393,,,,-0.8680451572683254,,,-0.2924361698152305,,,1.4183004432899327,,,-0.10760709058437298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8736660002334719,-1.6638296182165173,,,1.1932596771149917,,,,,-0.3139109733771719,,,,,1.3839003261746423,,,,0.99350385265645,,,0.47472063598688274,,,0.9042593859833487,,,,0.38165372440985024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.0,,,,,1.0,,,,,1.0,,,,1.0,,,,-1.0,,,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,1.0,,,,,0.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.7777777777777777,3.2472210341220142,4.576510072581994,0.4775255056027204,0.2755434456110005,0.8133192174576256,1.0284482621671585,6.0,4.0,0.6,0.4444444444444444,7,2,1,10,6,1,2,9
