Num,Id,Request#,Label1,Label2,Label3
193,619548,How do you save it??#,0,0,0
194,342335,"<url> <url> version, but mighty all the same. Am I wrong?#",0,1,0
195,290134,Hi <name>- I'm a touch concerned about the entry on Ian Levine's bio about his comparison to the Abzorbaloff thing. Even if critics have speculated about it- is this really needed on a biographical page?#,1,0,0
196,257087,I get the regular edit page with the instructions and everything when I click on it. Did you replace SOCKMASTER with the actual name of the sockmaster (the account controlling all the sock puppets) in the box?#,0,1,0
197,385104,"The <url> states that ''Endymion'' was an <person>, and the only one of five actually built. Does Conway mention this?#",1,0,0
198,529029,last msg ???#,0,1,0
199,24580,"Okay. But in that case, shouldn't the meanings "of" and "from" from some languages be removed from the article as well?#""kay. But in that case, shouldn't the meanings "of" and "from" from some ""ay. But in that case, sho",0,1,0
200,466860,Thanks for the info but the page is still giving the same warnings. Any ideas why this might be happening?#,0,1,0
201,226534,"It's cool (<url>), but the high resolution vs. seems to be different, see <url>. Hmm why?#",0,0,0
202,529244,"Hi <name> I can't seem to find a hook I entered in DYK Feb 24, it's about the novel <url>, along with suggestions from other eds. Can you find what happened to it, please?#",0,1,0
203,281450,(undent) Your Chinese is much better than mine. Is it possible in Chinese to omit a conjunction such as u548c or u8ddf and let a string of two successive nouns refer to a set of two objects?#,0,0,0
204,377336,"BTW, small step, huh, from Berkely to Soman's talk page. What's next--Cambridge?#",0,1,0
205,559786,"OK, same situation here :-) Marskell and I agreed on a proposal that would initially just give us some backup on the day-to-day stuff, not necessarily closes, but to work in to people who could help when we needed time off. Is it OK with you if I go ahead and propose that to Raul?#",0,0,0
206,475950,"That line in <url>: ''<url>, the slashed zero character'', shouldn't it be ''<url> or slashed zero, the slashed zero character''? How's <url> doing?#",1,1,1
207,528867,"Hey,saw you had a page in the works in your sandbox. Are you planning to move it to mainspace soon?#",1,1,1
208,68487,"Thanks. As for the previous edits, should I make a note on the User Page that it's my account?#",1,1,0
209,545586,"Uh, okay, the tabs for the pull-down menues, which were visible to me before, are no longer visible. Is this because i screwed up a setting with Twinkle, or because my thinkpad is not displaying the entire page (preliminary fiddling around seems to eliminate this possibility)?#",0,0,0
210,238914,"Hi Editorofthewiki, both images are just fine. I don't see an open review for the article; is there somewhere in particular you'd like me to make this comment, if not just here?#",0,1,0
211,366668,"<url>'''Please also answer the questions at paragraph '''<url>''' above, as you are looking like a classic bully admin who abuses his powers and should be stripped of that role. Is there any review process in wikipedia, for proposing that you be stripped of your admin powers for bullyism?#",0,1,0
212,148625,Great job. Will it be done by next week?#,0,0,0
213,164285,"I aggree... river name then "River". Do you think that since it's a list of rivers in China we should use the Chinese name and the international norm name too?#"" aggree... river name then "River". Do you think that since it's a list of rivers in China we should use the Chinese name and the i""aggree... river name then "River". Do you think that since it's a list of rivers in China we should use""ggree... river name then "River". Do you think that since it's a list of riv""gree... river name then "River". Do you think that""ree... river name then "R""e",0,0,0
214,204025,I believe that an opinion about AS belongs only to article about AS (and you are welcome to cite the MS opinion ''in proper context''). However an opinion about MS belongs only to article about MS. Is not this fair and logical?#,1,0,0
215,111006,"Another thing, I been working on trying to improve the SVG graphics at the Commons. Except for the white color background, does everything else at <url> look decent?#",0,0,0
216,470366,"<name>, since you're the uninvolved admin here, can you just block this <url>? Or do I have to report him to Adimistrator noticeboard?#",1,1,0
217,388738,"Were you the person who originally put FoxTrot up for peer review? If you are, can you help me find the original request for peer review, so someone can resubmit a request and have the article reviewed again?#",1,1,0
218,620867,Wonderful! :) Do you particularly like to work on comics creators' articles?#,0,0,0
219,40506,"Well, if Mattisse has caused me to CU innocent editors, then it's time for her to be blocked from editing her own talk page. MC, do you think I should withdraw the CU or let it ride?#",1,1,1
220,477919,Still wondering and hoping. Rather not?#,1,1,1
221,147986,I will have to hunt out my albums and take a look. Do you mean something like a photographer's credit?#,0,0,0
222,51868,"Hi, I have cleaned up this page and, in the , identified many other sources and additional content. I wonder if you would reconsider your delete !vote please (I will do the necessary expansion as and when there is a reasonable expectation of it being kept)?#",0,0,0
223,441207,I tend not to be an Request for Comment closer -- apologies. Hopefully someone else will?#,0,1,0
224,435881,"Why, precisely? And what separates the etiquette of your area of society from our "conventional etiquette" speed-developed on the Internet?#""hy, precisely? And what separates the etiquette of your a",0,0,0
225,147298,"<name>, I'm very sorry about confusing the rabbit character in <url> with the official Bugs in <url>. He may not be the gray rabbit that we recognize, but he is supposed to be Bugs in prototype form, right?#",0,0,0
226,477236,"Hi <name>. I'm thinking it might be a bad idea to start linking all unnamed EP recordings to the EP dab page. Could turn into a very massive list, and maybe not the right use for a dab page?#",0,1,0
227,67318,"Thanks for the various corrections you have made to this article. Do you have a source for the Anglo-Saxon Chronicle date of 921, please?#",0,0,0
228,131724,Thanks for adding that ref to <url>. I don't suppose your copy of Conway's says anything about the roles and fates of ''Schleswig-Holstein'' or ''Schleisen''?#,0,1,0
