Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,AVERAGE_SCORES,AVERAGE_EN,AVERAGE_CH
211,366668,"<url>'''Please also answer the questions at paragraph '''<url>''' above, as you are looking like a classic bully admin who abuses his powers and should be stripped of that role. Is there any review process in wikipedia, for proposing that you be stripped of your admin powers for bullyism?#",-12,,,-12,,,-5,,,,6,,0,,,,-6,,,,,-12,,,,6,,,,-2,,,,,,,,0,,,,0,,,-2,,-11,,,,5,,,,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,0.703703704,0.612903226,0.826086957
212,148625,Great job. Will it be done by next week?#,5,,,12,,,5,,,,12,,8,,,,5,,,,,7,,,,12,,,,1,,,,,,,,4,,,,3,,,3,,9,,,,-3,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0.962962963,1,0.913043478
213,164285,"I aggree... river name then ""River"". Do you think that since it's a list of rivers in China we should use the Chinese name and the international norm name too?#",4,,,12,,,6,,,,12,,0,,,,0,,,,,10,,,,9,,,,1,,,,,,,,3,,,,0,,,3,,9,,,,6,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,204025,I believe that an opinion about AS belongs only to article about AS (and you are welcome to cite the MS opinion ''in proper context''). However an opinion about MS belongs only to article about MS. Is not this fair and logical?#,-3,,,3,,,0,,,,7,,0,,,,-1,,,,,-6,,,,3,,,,-1,,,,,,,,,,,,-3,,,3,,-2,,,,6,,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,0.777777778,0.741935484,0.826086957
215,111006,"Another thing, I been working on trying to improve the SVG graphics at the Commons. Except for the white color background, does everything else at <url> look decent?#",0,,,7,,,0,,,,11,,-1,,,,2,,,,,3,,,,3,,,,0,,,,,,,,3,,,,0,,,3,,0,,,,4,,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,0.935483871,1
216,470366,"<name>, since you're the uninvolved admin here, can you just block this <url>? Or do I have to report him to Adimistrator noticeboard?#",-6,,,-7,,,-4,,,,5,,2,,,,0,,,,,-4,,,,-2,,,,3,,,,,,,,2,,,,-6,,,0,,-1,,,,6,,,,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,0.740740741,0.677419355,0.826086957
217,388738,"Were you the person who originally put FoxTrot up for peer review? If you are, can you help me find the original request for peer review, so someone can resubmit a request and have the article reviewed again?#",2,,,4,,,3,,,,9,,1,,,,0,,,,,5,,,,4,,,,1,,,,,,,,4,,,,-9,,,1,,0,,,,-5,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0.925925926,1,0.826086957
218,620867,Wonderful! :) Do you particularly like to work on comics creators' articles?#,9,,,12,,,12,,,,12,,6,,,,5,,,,,12,,,,4,,,,2,,,,,,,,3,,,,3,,,4,,12,,,,-1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0.962962963,1,0.913043478
219,40506,"Well, if Mattisse has caused me to CU innocent editors, then it's time for her to be blocked from editing her own talk page. MC, do you think I should withdraw the CU or let it ride?#",-8,,,-12,,,-3,,,,5,,2,,,,-1,,,,,-8,,,,0,,,,-2,,,,,,,,2,,,,0,,,2,,-6,,,,5,,,,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.740740741,0.612903226,0.913043478
220,477919,Still wondering and hoping. Rather not?#,0,,,-2,,,1,,,,,,2,,,,0,,,,,-5,,,,-4,,,,-3,,,,,,,,2,,,,0,,,,,-3,,,,4,,,,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.814814815,0.741935484,0.913043478
221,147986,I will have to hunt out my albums and take a look. Do you mean something like a photographer's credit?#,4,,,3,,6,,,12,,,,-1,,2,,,,0,,,,0,,,,,3,,,-1,,,,,1,,,,,2,,0,,,,,0,,,,3,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925926,0.870967742,1
222,51868,"Hi, I have cleaned up this page and, in the , identified many other sources and additional content. I wonder if you would reconsider your delete !vote please (I will do the necessary expansion as and when there is a reasonable expectation of it being kept)?#",5,,,5,,0,,,12,,,,1,,8,,,,3,,,,2,,,,,7,,,12,,,,,12,,,,,6,,4,,,,,2,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,441207,I tend not to be an Request for Comment closer -- apologies. Hopefully someone else will?#,8,,,6,,5,,,-3,,,,3,,-6,,,,7,,,,2,,,,,6,,,-3,,,,,6,,,,,7,,3,,,,,0,,,,0,,,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888888889,0.806451613,1
224,435881,"Why, precisely? And what separates the etiquette of your area of society from our ""conventional etiquette"" speed-developed on the Internet?#",-11,,,-6,,1,,,0,,,,-5,,-10,,,,-1,,,,0,,,,,4,,,-3,,,,,-6,,,,,-2,,-4,,,,,0,,,,-3,,,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,0.62962963,0.612903226,0.652173913
225,147298,"<name>, I'm very sorry about confusing the rabbit character in <url> with the official Bugs in <url>. He may not be the gray rabbit that we recognize, but he is supposed to be Bugs in prototype form, right?#",10,,,9,,10,,,12,,,,1,,7,,,,3,,,,12,,,,,3,,,10,,,,,12,,,,,3,,9,,,,,1,,,,8,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,477236,"Hi <name>. I'm thinking it might be a bad idea to start linking all unnamed EP recordings to the EP dab page. Could turn into a very massive list, and maybe not the right use for a dab page?#",4,,,6,,8,,,6,,,,3,,-3,,,,-1,,,,0,,,,,0,,,12,,,,,9,,,,,4,,7,,,,,1,,,,3,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925926,0.870967742,1
227,67318,"Thanks for the various corrections you have made to this article. Do you have a source for the Anglo-Saxon Chronicle date of 921, please?#",7,,,8,,6,,,12,,,,6,,10,,,,4,,,,12,,,,,6,,,7,,,,,10,,,,,7,,5,,,,,2,,,,6,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,131724,Thanks for adding that ref to <url>. I don't suppose your copy of Conway's says anything about the roles and fates of ''Schleswig-Holstein'' or ''Schleisen''?#,4,,,6,,9,,,10,,,,0,,6,,,,4,,,,9,,,,,2,,,0,,,,,4,,,,,0,,-1,,,,,0,,,,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,1,0.913043478
229,426845,I am out of YUBC (I wonder myself how can I even post here). Could you do it?#,-4,,,-3,,1,,,0,,,,-1,,2,,,,-1,,,,7,,,,,-3,,,-3,,,,,4,,,,,1,,3,,,,,1,,,,3,,,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777778,0.612903226,1
230,387713,Are you saying that you have a close or imtimate relationship with N.I.?#,-4,,,-3,,2,,,0,,,,-2,,0,,,,0,,,,0,,,,,-3,,,0,,,,,-6,,,,,-3,,0,,,,,-1,,,,-2,,,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,0.703703704,0.741935484,0.652173913
231,328921,<url> did the copyedit for the Japanese flag article and it was completed today. Is there anything else other than a copyedit that you need for this article?#,1,,,,,,,,,10,,,,,,,7,,3,,6,,0,,,,,,,1,,,2,,,,6,,,,,0,0,,,,6,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,324753,"Huaiwei, there is this guy HkCaGu who insist that we shouldnt put Tianjin as one of Xiamen Airline's destination from Singapore just because it passes by Xiamen(MF's HUB) however, this is a direct flight from singapore to tianjin via xiamen. what are your views?#",-5,,,,,,,,,10,,,,,,,2,,4,,3,,1,,,,,,,7,,,1,,,,6,,,,,-1,-3,,,,5,,,,,,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0.888888889,0.935483871,0.826086957
233,326720,"I was just about to create an article on the 2009 Malawian election; the purpose of adding it to the template was to give me a convenient link when I decided to do it. If red linked elections can't go in the template, why don't you delete all the red linked past elections?#",-1,,,,,,,,,-2,,,,,,,-1,,0,,5,,-2,,,,,,,-1,,,-2,,,,-2,,,,,-1,-6,,,,2,,,,,,,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.677419355,0.652173913
234,621053,"I've now blocked them as the account appears to be used only for vandalism. Since your username is prone to being mis-spelled can I suggest you set up some ""dead"" <url> accounts to pre-empt further impersonations?#",3,,,,,,,,,4,,,,,,,-2,,3,,3,,4,,,,,,,8,,,-2,,,,2,,,,,0,9,,,,-2,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.888888889,0.935483871,0.826086957
235,243655,"Yes, I appreciate that my edits were not the best, but they are currently the best available in Wikipedia for guiding readers in understanding there the emergence of the legal systems of the United Kingdom. Do You have a better suggestion?#",-3,,,,,,,,,-3,,,,,,,-5,,3,,3,,-7,,,,,,,7,,,2,,,,-4,,,,,2,6,,,,6,,,,,,,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814814815,0.741935484,0.913043478
236,568195,Hi. Just wondering why you deleted the OneCone International article?#,3,,,,,,,,,-1,,,,,,,-2,,4,,3,,0,,,,,,,6,,,1,,,,-9,,,,,-1,-3,,,,3,,,,,,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0.814814815,0.870967742,0.739130435
237,625202,"<name>, I'm with you, stepping back and looking at it. Shall I merge-tag them or should we just merge them in-house?#",5,,,,,,,,,4,,,,,,,0,,5,,2,,8,,,,,,,9,,,3,,,,-3,,,,,0,3,,,,7,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,1,0.913043478
238,397055,I noticed your edits and the Vote for Deletion discussion on the topic. Are you on facebook?#,0,,,,,,,,,0,,,,,,,0,,2,,3,,-1,,,,,,,4,,,0,,,,-3,,,,,0,0,,,,-1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.888888889,0.935483871,0.826086957
239,627565,Let's pretend that we have reached an impasse and then we can stop talking to each other. Deal?#,-9,,,,,,,,,-9,,,,,,,-12,,-2,,3,,-10,,,,,,,3,,,0,,,,-12,,,,,-1,-11,,,,-4,,,,,,,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0.666666667,0.677419355,0.652173913
240,549635,Why are you putting <nowiki><person></nowiki> on several pages related with Yu-musicians? IMO this is a pretty <strike>stup</strike> meaningless stub to have; why not <nowiki><person></nowiki> instead?#,-8,,,,,,,,,-8,,,,,,,-3,,-1,,4,,-6,,,,,,,5,,,-4,,,,-10,,,,,-2,-6,,,,-4,,,,,,,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0.62962963,0.677419355,0.565217391
241,397901,"Yeah, I agree. What's up with that?#",-2,,,6,,,,,0,,,3,,0,,,2,,,-1,,0,,,,,3,,,,,,,5,,,,,0,,,,8,,,-1,-3,,,,,1,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0.851851852,0.870967742,0.826086957
242,188918,How do you fix all those edits at once? Do you have to be an admin to do so?#,1,,,0,,,,,0,,,0,,-1,,,0,,,0,,0,,,,,0,,,,,,,2,,,,,0,,,,7,,,0,0,,,,,4,,,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,0.935483871,1
243,17000,"Sorry if it seems like I'm bugging you about the above image - I'm trying to determine the copyright holder, which needs to be specified on the image page per <url>a. When I click on the source link, I get an ""access forbidden"" message. Can you please specify the copyright holder on the page?#",10,,,10,,,,,11,,,6,,7,,,3,,,2,,10,,,,,4,,,,,,,5,,,,,10,,,,1,,,8,12,,,,,7,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,209367,What State are you from? New Jersey?#,-5,,,0,,,,,-2,,,-7,,0,,,-1,,,0,,0,,,,,-5,,,,,,,4,,,,,-3,,,,9,,,-1,0,,,,,4,,,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.740740741,0.677419355,0.826086957
245,314947,"If you're not using your user page, you should try redirecting it to your talk. Or is this a statement on the futility of userpages in general?#",-8,,,0,,,,,-1,,,0,,-4,,,0,,,0,,-1,,,,,-7,,,,,,,8,,,,,-3,,,,8,,,-1,-3,,,,,-1,,,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,0.666666667,0.677419355,0.652173913
246,281599,Well? What do you think?#,-7,,,-1,,,,,1,,,1,,-6,,,-1,,,-4,,-1,,,,,-3,,,,,,,2,,,,,-6,,,,8,,,-1,-3,,,,,-3,,,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,0.592592593,0.548387097,0.652173913
247,34065,I don't think I'll have the time to keep the flies off it all week but I'll have a go (I might get around to incorporating Caitlin Moran's detailed reviews too). Could you not semi it as well?#,-6,,,-1,,,,,0,,,-6,,-2,,,-1,,,-6,,-2,,,,,-2,,,,,,,10,,,,,9,,,,5,,,3,-3,,,,,3,,,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.666666667,0.483870968,0.913043478
248,590326,"I think I'm gonna request a free image from a Wikipedia biography subject by following <url>. I was wondering, if I'm planning to upload the image to Commons and the subject doesn't speak English to understand the e-mail, what should I do?#",1,,,1,,,,,-2,,,5,,-1,,,1,,,0,,1,,,,,11,,,,,,,9,,,,,12,,,,7,,,2,-3,,,,,6,,,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.888888889,0.870967742,0.913043478
249,144985,"Right, I was demonstrating that one could merge <person> with <person>, that option would not appear on players that were not Dual players. Did anything actually break?#",-7,,,4,,,,,2,,,-5,,-4,,,0,,,0,,0,,,,,-3,,,,,,,5,,,,,0,,,,8,,,0,-3,,,,,-2,,,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,0.777777778,0.741935484,0.826086957
250,429116,Turkish boys are circumcised they are Muslim's. Why did you delete it?#,-10,,,-12,,,,,-2,,,-10,,-4,,,-1,,,0,,-3,,,,,12,,,,,,,5,,,,,-9,,,,6,,,-1,-2,,,,,-1,,,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,0.592592593,0.548387097,0.652173913
251,299277,"I can certainly suggest to Isarig that 3RR is not an entitlement, and that dicussion is often the better approach. Would you like me to try to mediate the Karsh page?#",5,,,,,2,,-2,,,,,,12,,,,,,4,,,,,,2,,0,,,,,,,5,,,,9,2,,,,,,5,,,4,,,,,,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962962963,0.935483871,1
252,126492,So you're interested in both Amiga computers and BDSM! Are you an atheist too?#,-10,,,,,-1,,-10,,,,,,0,,-2,,,,-1,,,,,,-3,,0,,,,,,,-11,,,,9,-1,,,,,,3,,,8,,,,,,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.703703704,0.612903226,0.826086957
253,623938,"One deleteable article at a time, please. This is a <url> G4; do you agree, and if not, why not?#",-7,,,,,0,,-7,,,,,,7,,0,,,,-1,,,,,,-2,,-6,,,,,,,-9,,,,2,1,,,,,,-1,,,3,,,,,,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.740740741,0.677419355,0.826086957
254,89281,You just built an article called Fort Fort Mitchel. Did you mean to have two fort's in the title?#,-1,,,,,0,,2,,,,,,12,,1,,,,-1,,,,,,4,,0,,,,,,,-3,,,,5,0,,,,,,0,,,0,,,,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888888889,0.870967742,0.913043478
255,898,* <url>: 87/88 Quarterfinal (winfall viktory in the second round against former leader of the <url> <url>)? Is there a misetake?#,-1,,,,,-3,,-3,,,,,,-3,,0,,,,0,,,,,,-3,,,,,,,,,4,,,,7,-2,,,,,,1,,,-1,,,,,,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.740740741,0.677419355,0.826086957
256,623275,"Correcting an article to remove mention of something that ''was made up here in Wikipedia'' and does not exist in any formal definition of the article's subject is a furtherance of the <url> policy, not vandalism. Are you interested in knee-jerk reverting, or in actually making your encyclopedia correct and accurate?#",-7,,,,,-7,,-10,,,,,,-9,,-11,,,,-5,,,,,,0,,3,,,,,,,-1,,,,6,-1,,,,,,0,,,-1,,,,,,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.666666667,0.612903226,0.739130435
257,211646,how do you know that Yuvan is confirmed for Striker? You indeed referring to the <url> starring Siddharth?#,-2,,,,,-4,,-1,,,,,,0,,-1,,,,1,,,,,,-2,,-5,,,,,,,-6,,,,7,-2,,,,,,-3,,,-1,,,,,,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,0.62962963,0.612903226,0.652173913
258,627331,"Incidentally, your username seems familiar. Do you contribute to SPGB-related forums by any chance?#",3,,,,,3,,8,,,,,,3,,0,,,,1,,,,,,1,,0,,,,,,,0,,,,8,2,,,,,,4,,,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,625139,"Up to you - I see myself picking off one or two every now and then but nowhere near the level of work NortyNort is doing now. By the way, I have an open CCI request that I want a second opinion on - could you please help?#",7,,,,,-2,,5,,,,,,5,,3,,,,0,,,,,,0,,-9,,,,,,,4,,,,7,3,,,,,,2,,,5,,,,,,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925925926,0.870967742,1
260,622646,Please don't talk like a robot. What harm did it do?#,-3,,,,,-10,,-1,,,,,,6,,1,,,,0,,,,,,7,,-6,,,,,,,-3,,,,-8,-9,,,,,,-4,,,-5,,,,,,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,0.666666667,0.741935484,0.565217391
261,284172,"I'm sorry, but there is no discussion on the talk page that indicates that there was a debate about renaming, so the keep vote stands, I'm afraid. There were nine votes to keep, and only one to merge, so I don't understand how a single vote trumps nine others?#",-6,,,-1,,,,-2,,,,,6,-5,,,-3,,,,,-4,,4,,,,,,,3,,0,,,,,,,6,6,,,2,,,,,,0,,,,,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777778,0.612903226,1
262,620595,I don't really see that as a problem. If it's a fringe position why not simply state it as such?#,-3,,,0,,,,-5,,,,,-2,-1,,,-5,,,,,-5,,0,,,,,,,-3,,0,,,,,,,0,0,,,4,,,,,,0,,,,,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.740740741,0.548387097,1
